Species,Owner,Country.of.Origin,Region,Number.of.Bags,Bag.Weight,In.Country.Partner,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Color,Category.Two.Defects,altitude_mean_meters,categoria_altitud,Nombre_Comercial,Puntaje_Real,Puntaje_Predicho,Clasificacion_Real,Clasificacion_Predicha,Acierto
Arabica,"ceca, s.a.",Costa Rica,tarrazu,240,1 kg,Specialty Coffee Association of Costa Rica,"February 27th, 2015",Caturra,Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,8.0,80.67,0.11,0,Blue-Green,4,185.0,Baja (Arabica),Select Harvest CEC,80.67,82.52320006637298,Estándar,Premium,No
Arabica,afca,Malawi,Other,100,60 kg,Africa Fine Coffee Association,"November 4th, 2014",Caturra,Washed / Wet,7.5,7.25,7.17,7.17,7.25,7.17,7.17,80.67,0.12,0,Blue-Green,1,995.0,Baja (Arabica),Private Reserve AFC,80.67,82.14605153957272,Estándar,Estándar,Sí
Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,Other,20,1 kg,AMECAFE,"October 23rd, 2014",Typica,Washed / Wet,7.25,7.17,7.17,7.25,7.17,7.42,7.25,80.67,0.12,0,Green,4,1200.0,Media (Arabica),Heritage CAF,80.67,81.82138179061901,Estándar,Estándar,Sí
Arabica,compañia colombiana agroindustrial s.a,Colombia,santander,250,70 kg,Almacafé,"April 14th, 2014",Caturra,Natural / Dry,7.67,7.5,7.42,7.67,7.5,7.75,8.5,80.67,0.0,0,Green,1,1550.0,Alta (Arabica),Heritage COM,80.67,83.84964033699342,Estándar,Premium,No
Arabica,juan luis alvarado romero,Guatemala,Other,250,69 kg,Asociacion Nacional Del Café,"June 5th, 2013",Bourbon,Washed / Wet,7.67,7.17,7.0,7.5,7.0,7.0,7.33,80.67,0.12,0,Green,5,1550.0,Alta (Arabica),Mill JUA,80.67,82.50830722928553,Estándar,Premium,No
Arabica,juan luis alvarado romero,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,"January 25th, 2012",Bourbon,Washed / Wet,7.0,7.33,7.5,7.33,7.0,7.33,7.17,80.67,0.11,0,Green,2,431.999136,Baja (Arabica),Mill JUA,80.67,82.2002257912009,Estándar,Estándar,Sí
Arabica,juan luis alvarado romero,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,"January 25th, 2012",Bourbon,Washed / Wet,7.0,7.5,7.33,7.17,7.17,7.17,7.33,80.67,0.11,0,Green,3,431.999136,Baja (Arabica),Mill JUA,80.67,81.99420753668706,Estándar,Estándar,Sí
Arabica,racafe & cia s.c.a,Colombia,Other,149,70 kg,Almacafé,"March 15th, 2011",Caturra,Washed / Wet,7.17,7.25,7.08,7.42,7.08,7.42,7.25,80.67,0.18,0,Green,2,1750.0,Alta (Arabica),Heritage RAC,80.67,82.1078023768863,Estándar,Estándar,Sí
Arabica,bourbon specialty coffees,Brazil,Other,94,60 kg,Brazil Specialty Coffee Association,"March 11th, 2016",Bourbon,Natural / Dry,7.33,7.25,7.33,7.08,7.58,7.25,7.42,80.58,0.11,0,Green,7,1000.0,Media (Arabica),Origins BOU,80.58,82.07289784406551,Estándar,Estándar,Sí
Arabica,"exportadora atlantic, s.a.",Nicaragua,Other,275,69 kg,Instituto Hondureño del Café,"February 26th, 2016",Caturra,Washed / Wet,7.08,7.5,7.0,7.25,7.42,7.0,7.33,80.58,0.11,0,Green,0,1100.0,Media (Arabica),Select Harvest EXP,80.58,81.89899983835933,Estándar,Estándar,Sí
Arabica,burka coffee estate,"Tanzania, United Republic Of",Other,10,60 kg,Africa Fine Coffee Association,"January 6th, 2015",Other,Washed / Wet,7.25,7.08,7.08,7.33,7.33,7.25,7.25,80.58,0.12,0,Blue-Green,1,1400.0,Media (Arabica),Private Reserve BUR,80.58,82.21181109512536,Estándar,Estándar,Sí
Arabica,ipanema coffees,Brazil,south of minas,300,2 kg,Specialty Coffee Association,"October 17th, 2014",Bourbon,Semi-Washed / Semi-Pulped,7.42,7.25,7.33,7.0,7.08,7.25,7.25,80.58,0.0,0,Green,3,1200.0,Media (Arabica),Private Reserve IPA,80.58,82.58268280660323,Estándar,Premium,No
Arabica,beneficio santa rosa,Honduras,Other,275,69 kg,Instituto Hondureño del Café,"April 30th, 2014",Caturra,Washed / Wet,7.5,7.17,7.0,7.42,7.33,7.0,7.17,80.58,0.11,0,Green,5,1400.0,Media (Arabica),Private Reserve BEN,80.58,81.67404564169188,Estándar,Estándar,Sí
Arabica,juan luis alvarado romero,Guatemala,huehuetenango,275,69 kg,Asociacion Nacional Del Café,"January 28th, 2014",Bourbon,Natural / Dry,7.17,7.42,6.83,7.5,7.17,7.25,7.25,80.58,0.11,0,Green,5,421.7798016,Baja (Arabica),Mill JUA,80.58,82.91858993208096,Estándar,Premium,No
Arabica,kona pacific farmers cooperative,United States (Hawaii),Other,10,100 lbs,Specialty Coffee Association,"May 4th, 2011",Hawaiian Kona,Natural / Dry,7.42,7.58,7.5,7.92,7.83,7.83,7.83,80.58,0.0,0,Blue-Green,0,157.93516800000003,Baja (Arabica),Private Reserve KON,80.58,83.1156314140918,Estándar,Premium,No
Arabica,racafe & cia s.c.a,Colombia,Other,149,70 kg,Almacafé,"March 15th, 2011",Caturra,Washed / Wet,7.08,7.25,7.0,7.5,7.08,7.33,7.33,80.58,0.0,0,Green,2,1750.0,Alta (Arabica),Heritage RAC,80.58,83.62998959228528,Estándar,Premium,No
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,20,5 kg,Blossom Valley International,"December 8th, 2017",Other,Natural / Dry,7.17,7.17,7.17,7.42,7.17,7.25,7.17,80.5,0.0,0,Blue-Green,0,50.0,Baja (Arabica),Select Harvest CQI,80.5,81.74122042221855,Estándar,Estándar,Sí
Arabica,juan luis alvarado romero,Guatemala,santa rosa,275,69 kg,Asociacion Nacional Del Café,"September 8th, 2017",Caturra,Washed / Wet,7.33,7.25,7.08,7.17,7.25,7.17,7.25,80.5,0.1,0,Green,4,1500.0,Alta (Arabica),Mill JUA,80.5,82.76070269417957,Estándar,Premium,No
Arabica,janny marlith torres,Honduras,Other,15,69 kg,Instituto Hondureño del Café,"August 23rd, 2017",Catuai,Washed / Wet,7.58,7.33,7.0,7.17,7.33,7.08,7.0,80.5,0.11,0,Green,5,1650.0,Alta (Arabica),Heritage JAN,80.5,81.83636623766408,Estándar,Estándar,Sí
Arabica,case noyale ltd,Other,Other,1,2 kg,Kenya Coffee Traders Association,"February 11th, 2016",Other,Other,7.25,7.25,7.17,7.17,7.25,7.17,7.25,80.5,0.12,0,Green,0,280.0,Baja (Arabica),Select Harvest CAS,80.5,80.59999735562191,Estándar,Estándar,Sí
Arabica,bourbon specialty coffees,Brazil,Other,300,60 kg,Brazil Specialty Coffee Association,"November 17th, 2015",Yellow Bourbon,Semi-Washed / Semi-Pulped,7.25,7.33,7.17,7.5,7.33,7.25,7.33,80.5,0.11,0,Green,3,1250.0,Media (Arabica),Origins BOU,80.5,82.79459103496688,Estándar,Premium,No
Arabica,shwe yin mar coffee,Other,Other,1,2 kg,Coffee Quality Institute,"July 17th, 2015",Other,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,7.08,80.5,0.0,0,Green,2,3800.0,Premium (Arabica),Origins SHW,80.5,80.9754719704265,Estándar,Estándar,Sí
Arabica,juan luis alvarado romero,Guatemala,oriente,275,69 kg,Asociacion Nacional Del Café,"April 23rd, 2014",Other,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,7.17,80.5,0.11,0,Green,3,371.61216,Baja (Arabica),Mill JUA,80.5,81.10234034240578,Estándar,Estándar,Sí
Arabica,jacques pereira carneiro,Brazil,Other,300,60 kg,Specialty Coffee Association,"April 17th, 2014",Yellow Bourbon,Semi-Washed / Semi-Pulped,7.42,7.42,7.08,7.33,7.67,7.5,7.42,80.5,0.1,0,Green,10,1250.0,Media (Arabica),Select Harvest JAC,80.5,82.27774209742758,Estándar,Estándar,Sí
Arabica,eileen koyanagi,United States (Hawaii),kona,10,100 lbs,Specialty Coffee Association,"February 4th, 2014",Hawaiian Kona,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,7.17,80.5,0.11,1,Green,0,157.93516800000003,Baja (Arabica),Select Harvest EIL,80.5,81.91073957491147,Estándar,Estándar,Sí
Arabica,juan luis alvarado romero,Guatemala,huehuetenango,250,1 kg,Asociacion Nacional Del Café,"February 13th, 2013",Bourbon,Washed / Wet,7.5,7.5,7.0,7.67,7.17,7.0,6.67,80.5,0.12,1,Green,1,566.7085440000001,Baja (Arabica),Mill JUA,80.5,82.73092998455064,Estándar,Premium,No
Arabica,israel eduardo paz garcia,Mexico,zaragoza itundujia,18,1 kg,AMECAFE,"September 17th, 2012",Typica,Washed / Wet,7.25,7.25,7.08,7.33,7.25,7.17,7.17,80.5,0.15,0,Green,1,1450.0,Media (Arabica),Heritage ISR,80.5,80.2277295700727,Estándar,Estándar,Sí
Arabica,cadexsa,Honduras,marcala,275,69 kg,Instituto Hondureño del Café,"February 3rd, 2016",Caturra,Washed / Wet,7.25,7.42,7.0,7.42,7.33,7.0,7.0,80.42,0.1,0,Green,0,1450.0,Media (Arabica),Select Harvest CAD,80.42,82.05931846625063,Estándar,Estándar,Sí
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,10,60 kg,Blossom Valley International,"November 23rd, 2014",Typica,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,7.0,80.42,0.14,0,Green,0,600.0,Baja (Arabica),Select Harvest CQI,80.42,81.31471354556197,Estándar,Estándar,Sí
Arabica,lusso lab,El Salvador,Other,2,2 kg,Specialty Coffee Association,"April 26th, 2014",Bourbon,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,7.25,80.42,0.0,0,Green,1,1450.0,Media (Arabica),Mill LUS,80.42,83.1408536475944,Estándar,Premium,No
Arabica,adam ciruli ye,China,yunnan,1,2 kg,Specialty Coffee Association,"January 17th, 2014",Other,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,7.17,80.42,0.17,0,Green,14,1700.0,Alta (Arabica),Origins ADA,80.42,81.3243419232889,Estándar,Estándar,Sí
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,10,30 kg,"Blossom Valley International
","December 26th, 2013
",Typica,Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,7.0,80.42,0.11,0,Green,0,600.0,Baja (Arabica),Select Harvest CQI,80.42,81.63285033425021,Estándar,Estándar,Sí
Arabica,alfredo bojalil,Mexico,Other,250,1 kg,AMECAFE,"September 4th, 2012",Typica,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,7.25,80.42,0.1,2,Green,4,1050.0,Media (Arabica),Origins ALF,80.42,81.83988658101744,Estándar,Estándar,Sí
Arabica,armando luis pohlenz martinez,Mexico,la concordia,250,1 kg,AMECAFE,"August 30th, 2012",Caturra,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,7.08,80.42,0.12,4,Green,16,1550.0,Alta (Arabica),Select Harvest ARM,80.42,80.52011253692697,Estándar,Estándar,Sí
Arabica,simon mahinda,Other,Other,300,60 kg,Kenya Coffee Traders Association,"January 22nd, 2016",Bourbon,Washed / Wet,7.08,7.25,7.17,7.33,7.08,7.08,7.33,80.33,0.12,0,Green,0,1700.0,Alta (Arabica),Private Reserve SIM,80.33,82.24952928832809,Estándar,Estándar,Sí
Arabica,delfina leon shine,"Tanzania, United Republic Of",Other,10,60 kg,Africa Fine Coffee Association,"November 16th, 2015",Bourbon,Washed / Wet,7.25,7.17,7.0,7.25,7.42,7.08,7.17,80.33,0.13,0,Green,5,1700.0,Alta (Arabica),Select Harvest DEL,80.33,82.06922741318178,Estándar,Estándar,Sí
Arabica,kongoni estate,"Tanzania, United Republic Of",Other,1,60 kg,Africa Fine Coffee Association,"December 18th, 2014",Other,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,7.08,80.33,0.12,0,Blue-Green,5,1600.0,Alta (Arabica),Private Reserve KON,80.33,82.30888549814387,Estándar,Estándar,Sí
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,10,30 kg,Blossom Valley International,"December 26th, 2013",Yellow Bourbon,Other,7.25,7.25,7.08,7.25,7.25,7.25,7.0,80.33,0.11,0,Green,0,600.0,Baja (Arabica),Select Harvest CQI,80.33,81.70305252292862,Estándar,Estándar,Sí
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"June 6th, 2013",Bourbon,Washed / Wet,7.33,7.33,6.83,7.5,7.0,7.17,7.17,80.33,0.11,1,Green,4,399.4830720000001,Baja (Arabica),Mill JUA,80.33,81.62018494075775,Estándar,Estándar,Sí
Arabica,miguel cortes moreno,Mexico,Other,10,1 kg,AMECAFE,"August 30th, 2012",Typica,Semi-Washed / Semi-Pulped,7.25,7.08,7.08,7.33,7.33,7.17,7.08,80.33,0.11,0,Green,21,940.0,Baja (Arabica),Mill MIG,80.33,80.38718357924782,Estándar,Estándar,Sí
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,10,100 lbs,Specialty Coffee Association,"February 8th, 2012",Hawaiian Kona,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,7.08,80.33,0.12,5,Green,7,157.93516800000003,Baja (Arabica),Private Reserve KON,80.33,80.42973357038527,Estándar,Estándar,Sí
Arabica,ethiopia commodity exchange,Ethiopia,Other,360,6,Ethiopia Commodity Exchange,"June 17th, 2010",Other,Natural / Dry,7.25,7.25,7.25,7.33,7.5,8.0,7.08,80.33,0.1,0,Green,1,1800.0,Premium (Arabica),Select Harvest ETH,80.33,86.13437573462149,Estándar,Premium,No
Arabica,volcafe ltda. - brasil,Brazil,Other,440,59 kg,Brazil Specialty Coffee Association,"November 3rd, 2017",Catuai,Natural / Dry,7.17,7.33,7.42,7.08,7.0,7.0,7.25,80.25,0.11,0,Green,1,995.0,Baja (Arabica),Select Harvest VOL,80.25,81.85368931789017,Estándar,Estándar,Sí
Arabica,bismarck castro,Honduras,comayagua,275,69 kg,Instituto Hondureño del Café,"April 6th, 2017",Caturra,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,7.33,80.25,0.1,0,Green,4,1400.0,Media (Arabica),Heritage BIS,80.25,82.66812242757555,Estándar,Premium,No
Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,Other,60,69 kg,Centro Agroecológico del Café A.C.,"April 26th, 2016",Caturra,Washed / Wet,7.25,7.17,7.0,7.33,7.33,7.0,7.17,80.25,0.1,0,Green,2,1600.0,Alta (Arabica),Heritage CAF,80.25,82.5814345907695,Estándar,Premium,No
Arabica,bob mccauley,Other,Other,2,2 kg,Specialty Coffee Association,"August 27th, 2015",Other,Natural / Dry,8.0,7.08,7.0,7.33,7.08,6.92,6.83,80.25,0.11,1,Green,26,278.70912,Baja (Arabica),Origins BOB,80.25,80.47568498647173,Estándar,Estándar,Sí
Arabica,gloria antonieta escobar urrutia,Nicaragua,Other,275,69 kg,Asociación de Cafés Especiales de Nicaragua,"February 20th, 2015",Caturra,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,7.25,80.25,0.11,0,Green,2,900.0,Baja (Arabica),Select Harvest GLO,80.25,81.71907103430735,Estándar,Estándar,Sí
Arabica,eileen koyanagi,United States (Hawaii),kona,2,100 lbs,Specialty Coffee Association,"March 3rd, 2014",Hawaiian Kona,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,7.33,80.25,0.12,4,Green,13,157.93516800000003,Baja (Arabica),Select Harvest EIL,80.25,79.98581665859886,Estándar,Estándar,Sí
Arabica,honor dela fuente,Colombia,Other,1,2 kg,Specialty Coffee Association,"January 8th, 2014",Typica,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,7.58,80.25,0.1,0,Green,0,1750.0,Alta (Arabica),Private Reserve HON,80.25,83.08989138150307,Estándar,Premium,No
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,5,30 kg,Blossom Valley International,"December 26th, 2013",Typica,Semi-Washed / Semi-Pulped,7.25,7.08,7.25,7.25,7.17,7.25,7.0,80.25,0.11,0,Green,0,700.0,Baja (Arabica),Select Harvest CQI,80.25,82.19623308461334,Estándar,Estándar,Sí
Arabica,the coffee source inc.,Guatemala,oriente,250,1 kg,Specialty Coffee Association,"January 9th, 2013",Caturra,Washed / Wet,7.0,7.17,7.33,7.33,7.0,7.17,7.25,80.25,0.11,1,Green,12,1400.0,Media (Arabica),Origins THE,80.25,80.65592671255938,Estándar,Estándar,Sí
Arabica,saul m. hernandez ramirez,Mexico,Other,10,1 kg,AMECAFE,"September 27th, 2012",Caturra,Washed / Wet,7.58,7.33,7.17,7.25,6.75,7.0,7.17,80.25,0.11,2,Green,8,808.0,Baja (Arabica),Origins SAU,80.25,81.72338991553774,Estándar,Estándar,Sí
Arabica,"sunvirtue co., ltd.",Other,Other,1,2 kg,Specialty Coffee Association,"May 9th, 2017",Catimor,Other,7.42,7.25,7.25,7.58,7.42,7.33,7.25,80.17,0.0,0,Green,2,1550.0,Alta (Arabica),Heritage SUN,80.17,82.330160893818,Estándar,Estándar,Sí
Arabica,"exportadora atlantic, s.a.",Nicaragua,jinotega,275,2 kg,Asociación de Cafés Especiales de Nicaragua,"April 24th, 2015",Caturra,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,7.17,80.17,0.11,0,Green,2,1187.5,Media (Arabica),Select Harvest EXP,80.17,81.6079896219681,Estándar,Estándar,Sí
Arabica,cadexsa,Honduras,marcala,275,1 kg,Instituto Hondureño del Café,"January 26th, 2015",Catuai,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,7.33,80.17,0.11,0,Green,0,1400.0,Media (Arabica),Select Harvest CAD,80.17,81.68819911137189,Estándar,Estándar,Sí
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"August 7th, 2013",Bourbon,Washed / Wet,7.33,7.33,7.0,7.17,7.17,7.17,7.0,80.17,0.11,0,Green,2,399.4830720000001,Baja (Arabica),Mill JUA,80.17,82.20528852034096,Estándar,Estándar,Sí
Arabica,pablo enrique martinez gama,Mexico,coatepec,20,1 kg,AMECAFE,"October 9th, 2012",Typica,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,7.08,80.17,0.11,0,Green,2,1250.0,Media (Arabica),Heritage PAB,80.17,81.67007912406551,Estándar,Estándar,Sí
Arabica,israel eduardo paz garcia,Mexico,zaragoza itundujia,15,1 kg,AMECAFE,"September 13th, 2012",Typica,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,7.42,80.17,0.14,1,Green,2,1550.0,Alta (Arabica),Heritage ISR,80.17,80.26969709042221,Estándar,Estándar,Sí
Arabica,marco virgilio ramirez teliz,Mexico,veracruz,15,1 kg,AMECAFE,"September 10th, 2012",Bourbon,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,7.0,80.17,0.12,0,Green,12,1000.0,Media (Arabica),Select Harvest MAR,80.17,80.6526344771532,Estándar,Estándar,Sí
Arabica,juan luis alvarado romero,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,"May 24th, 2012",Bourbon,Washed / Wet,7.33,7.33,7.0,7.33,7.0,7.0,7.17,80.17,0.11,0,Green,5,399.4830720000001,Baja (Arabica),Mill JUA,80.17,81.53390604488506,Estándar,Estándar,Sí
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,22,100 lbs,Specialty Coffee Association,"September 22nd, 2011",Hawaiian Kona,Natural / Dry,7.58,7.5,7.33,7.33,7.67,7.33,7.42,80.17,0.05,12,Blue-Green,1,157.93516800000003,Baja (Arabica),Private Reserve KON,80.17,80.46551505932125,Estándar,Estándar,Sí
Arabica,brayan cunha souza,Brazil,Other,440,60 kg,Brazil Specialty Coffee Association,"November 29th, 2017",Bourbon,Pulped Natural / Honey,7.17,7.17,7.0,7.17,7.25,7.25,7.08,80.08,0.11,0,Green,5,1100.0,Media (Arabica),Origins BRA,80.08,81.96611711758244,Estándar,Estándar,Sí
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,10,60 kg,Blossom Valley International,"November 23rd, 2014",Typica,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,7.0,80.08,0.07,0,Green,0,850.0,Baja (Arabica),Select Harvest CQI,80.08,82.16598652179823,Estándar,Estándar,Sí
Arabica,honor dela fuente,Nicaragua,Other,1,5 lbs,Specialty Coffee Association,"February 25th, 2014",Caturra,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,7.08,80.08,0.1,0,Green,4,1100.0,Media (Arabica),Private Reserve HON,80.08,82.26216666353928,Estándar,Estándar,Sí
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,10,30 kg,Blossom Valley International,"December 26th, 2013",Typica,Other,7.25,7.25,7.25,7.25,7.08,7.0,7.0,80.08,0.11,0,Green,0,200.0,Baja (Arabica),Select Harvest CQI,80.08,81.20279125348868,Estándar,Estándar,Sí
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,10,30 kg,Blossom Valley International,"December 26th, 2013",Typica,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.08,7.0,80.08,0.11,0,Green,0,150.0,Baja (Arabica),Select Harvest CQI,80.08,81.40698555935703,Estándar,Estándar,Sí
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,10,30 kg,Blossom Valley International,"December 26th, 2013",Typica,Semi-Washed / Semi-Pulped,7.25,7.25,7.25,7.08,7.17,7.08,7.0,80.08,0.11,0,Green,0,250.0,Baja (Arabica),Select Harvest CQI,80.08,81.79748390296426,Estándar,Estándar,Sí
Arabica,israel eduardo paz garcia,Mexico,zaragoza itundujia,13,1 kg,AMECAFE,"September 14th, 2012",Typica,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,7.08,80.08,0.15,0,Green,0,1300.0,Media (Arabica),Heritage ISR,80.08,80.22159356961096,Estándar,Estándar,Sí
Arabica,federico pacheco perez,Mexico,Other,10,1 kg,AMECAFE,"August 30th, 2012",Typica,Washed / Wet,7.25,7.08,7.0,7.17,7.33,7.17,7.08,80.08,0.14,1,Green,17,1300.0,Media (Arabica),Heritage FED,80.08,80.26479176460302,Estándar,Estándar,Sí
Arabica,"comercial internacional exportadora, s.a.",Nicaragua,jinotega,275,69 kg,Instituto Hondureño del Café,"June 13th, 2017",Caturra,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,7.0,80.0,0.1,0,Green,5,1250.0,Media (Arabica),Private Reserve COM,80.0,81.52212442000798,Estándar,Estándar,Sí
Arabica,ngu shwe li,Other,Other,1,2 kg,Coffee Quality Institute,"July 17th, 2015",Other,Washed / Wet,7.17,7.33,7.0,7.42,7.17,7.0,6.92,80.0,0.0,0,Green,4,3845.0,Premium (Arabica),Heritage NGU,80.0,80.81740406276708,Estándar,Estándar,Sí
Arabica,kurt kappeli,Mexico,Other,280,2 kg,Specialty Coffee Association,"May 1st, 2014",Typica,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,7.42,80.0,0.0,0,Green,2,1400.0,Media (Arabica),Origins KUR,80.0,81.57231285604409,Estándar,Estándar,Sí
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,10,30 kg,Blossom Valley International,"December 26th, 2013",Typica,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.0,7.0,80.0,0.11,0,Green,0,250.0,Baja (Arabica),Select Harvest CQI,80.0,81.4351742520875,Estándar,Estándar,Sí
Arabica,doi tung development project,Thailand,thailand,2,1 kg,Specialty Coffee Association,"May 29th, 2013",Caturra,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,7.0,80.0,0.0,0,Green,0,800.0,Baja (Arabica),Origins DOI,80.0,82.27330005541414,Estándar,Estándar,Sí
Arabica,pablo enrique martinez gama,Mexico,coatepec,20,1 kg,AMECAFE,"September 10th, 2012",Typica,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,7.25,80.0,0.12,0,Green,9,1250.0,Media (Arabica),Heritage PAB,80.0,81.0020370117279,Estándar,Estándar,Sí
Arabica,semiramis casas velazquez,Mexico,Other,256,1 kg,AMECAFE,"September 4th, 2012",Other,Washed / Wet,7.08,7.33,7.0,7.33,7.08,7.0,7.17,80.0,0.11,0,Green,12,1100.0,Media (Arabica),Heritage SEM,80.0,81.29660468078369,Estándar,Estándar,Sí
Arabica,ethiopia commodity exchange,Ethiopia,Other,300,6,Ethiopia Commodity Exchange,"June 17th, 2010",Other,Natural / Dry,7.42,7.42,7.5,7.92,7.75,7.58,7.75,80.0,0.05,0,Green,2,1800.0,Premium (Arabica),Select Harvest ETH,80.0,86.53054386939431,Estándar,Premium,No
Arabica,federacion nacional de cafeteros,Colombia,huila,275,2 kg,Almacafé,"April 23rd, 2015",Caturra,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,7.42,79.92,0.0,0,Green,1,1750.0,Alta (Arabica),Select Harvest FED,79.92,83.64853651086844,Estándar,Premium,No
Arabica,eileen koyanagi,United States (Hawaii),kona,12,100 kg,Specialty Coffee Association,"May 12th, 2014",Hawaiian Kona,Natural / Dry,7.5,7.0,7.0,6.92,7.33,7.17,7.0,79.92,0.11,1,Green,3,157.93516800000003,Baja (Arabica),Select Harvest EIL,79.92,81.6932267534435,Estándar,Estándar,Sí
Arabica,calixto guillen vazquez,Mexico,chiapas,400,1 kg,AMECAFE,"March 29th, 2013",Bourbon,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,7.17,79.92,0.12,0,Green,4,1300.0,Media (Arabica),Origins CAL,79.92,81.69762752183199,Estándar,Estándar,Sí
Arabica,alejandro garcia palacios,Mexico,Other,10,1 kg,AMECAFE,"September 11th, 2012",Other,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,7.0,79.92,0.12,1,Green,7,1100.0,Media (Arabica),Private Reserve ALE,79.92,81.80281199895003,Estándar,Estándar,Sí
Arabica,christina dusing,Mexico,veracruz,82,1 kg,AMECAFE,"August 30th, 2012",Bourbon,Washed / Wet,7.5,7.17,7.0,7.17,7.25,7.08,6.75,79.92,0.0,0,Green,0,1100.0,Media (Arabica),Origins CHR,79.92,81.92282506398637,Estándar,Estándar,Sí
